po_number,deal_id_x,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,cost_per_sku,total_sku_cost
27207,9131237411,6/8/2022,200,872.4,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,13.0543493v1,13,0,5,3,,6/9/2022,,,,17,,,0,0,1.45,237.72
27208,9060014899,5/31/2022,120,872.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,High Res Preview,10.0298565v1,10,0,2,3,,6/8/2022,,,,10,,,0,0,2.58,237.72
27209,9115008586,6/6/2022,150,872.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,10.0227037v1,10,0,2,3,,6/8/2022,,,,13,,,0,0,2.41,237.72
27210,8724315790,4/26/2022,60,872.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,1,High Res Preview,10.0292546v1,10,0,2,4,,6/8/2022,,,,5,,,0,0,2.58,237.72
27211,9089948265,6/3/2022,60,872.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview,10.0299035v1,10,0,2,1,,6/9/2022,,,,5,,,0,0,2.56,237.72
27212,9115334452,6/6/2022,59,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.0299632v1,10,0,2,4,,6/8/2022,,,,5,,,0,0,2.58,237.72
27213,9112758033,6/6/2022,65,872.4,Distributor,Existing Business,,Closed and Won,,,Organic Search,1,High Res Preview,46.0299587v1,46,0,113,1,,6/8/2022,,,,6,,,0,0,2.56,237.72
27214,9133721785,6/8/2022,60,872.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,1,,10.0279406v2,10,0,2,1,,6/8/2022,,,,5,,,0,0,2.56,237.72
27215,8986151515,5/23/2022,120,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,Low ,10.0297587v3,10,0,2,3,,6/8/2022,,,,10,,,0,0,2.58,237.72
27216,8263335527,3/18/2022,60,872.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,,2,High Res Preview,42.0296394v1,42,0,20,1,,6/8/2022,,,,5,,,0,0,2.56,237.72
27217,8816502576,5/5/2022,120,872.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.0297542v1,10,0,2,3,,6/10/2022,,,,10,,,0,0,3.66,237.72
27218,9133890472,6/8/2022,120,872.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Referrals,1,,10.0242100v3,10,0,2,1,,6/8/2022,,,,10,,,0,0,2.23,237.72
27219,9125013335,6/7/2022,150,872.4,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,55.0299922v1,55,0,114,1,,6/8/2022,,,,13,,,0,0,1.96,237.72
27220,9058564244,5/31/2022,150,872.4,Wholesale,Existing Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,1,High Res Preview,10.0298779v1,10,0,2,3,,6/8/2022,,,,13,,,0,0,2.41,237.72
27221,8946490680,5/18/2022,60,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,,1,High ,10.0297344v5,10,0,2,1,,6/13/2022,,,,5,,,0,0,2.56,237.72
27222,9114931544,6/6/2022,240,872.4,Direct,New Business,,Closed and Won,,,Organic Search,1,High Res Preview,10.0299663v2,10,0,2,3,,6/8/2022,,,,20,,,0,0,2.58,237.72
27223,8948671017,5/18/2022,400,872.4,Distributor,New Business,,Closed and Won,,,Client Referral,1,,10.0265335v1,10,0,2,3,,6/9/2022,,,,34,,,0,0,2.41,237.72
27224,9136107300,6/8/2022,240,872.4,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,10.0299660v2,10,0,2,3,,6/8/2022,,,,20,,,0,0,2.58,237.72
27225,9007062966,5/25/2022,240,872.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,2,High Res Preview,10.0297845v1,10,0,2,3,,6/8/2022,,,,20,,,0,0,2.58,237.72
27226,8929488307,5/16/2022,1000,872.4,Distributor,Existing Business,,Closed and Won,,,SAGE,3,,20.0294791v3,20,0,11,3,,6/8/2022,,,,84,,,0,0,2.58,237.72
27227,9027737207,5/27/2022,60,872.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.0299556v2,10,0,2,4,,6/8/2022,,,,5,,,0,0,2.58,237.72
27228,9137115042,6/8/2022,180,872.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,40.02100674v1,40,0,18,3,,6/8/2022,,,,15,,,0,0,2.49,237.72
27230,8879228542,5/11/2022,60,872.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,40.02100379v1,40,0,18,4,,6/10/2022,,,,5,,,0,0,2.75,237.72
27231,9134413685,6/8/2022,120,872.4,Distributor,Existing Business,,Closed and Won,,,SAGE,4,,12.0282866v2,12,0,4,3,,6/9/2022,,,,10,,,0,0,2.33,237.72
27232,8989773847,5/23/2022,120,872.4,Wholesale,Existing Business,,Closed and Won,,,,1,,10.0299954v1,10,0,2,3,,6/13/2022,,,,10,,,0,0,2.58,237.72
27233,9124399765,6/7/2022,120,872.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.0296110v1,10,0,2,3,,6/10/2022,,,,10,,,0,0,2.58,237.72
27234,9137515449,6/8/2022,200,872.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.0288627v1,10,0,2,3,,6/10/2022,,,,17,,,0,0,2.41,238.32
27235,8939672761,5/17/2022,120,872.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,SAGE,2,Medium ,10.0296981v1,10,0,2,3,,6/8/2022,,,,10,,,0,0,2.58,238.32
27236,9009065266,5/25/2022,280,872.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Medium ,10.0298144v1,10,0,2,3,,6/8/2022,,,,24,,,0,0,3.66,238.32
27237,8651287993,4/18/2022,200,872.4,Distributor,Existing Business,,Payment Pending,,,,3,Low ,10.0291283v4,10,0,2,3,,6/10/2022,,,,18,,,0,0,3.58,239.4
27238,9137431202,6/8/2022,360,872.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.0222019v1,10,0,2,3,,6/8/2022,,,,30,,,0,0,2.41,239.4
27239,9133656119,6/8/2022,250,872.4,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.0239418v2,10,0,2,3,,6/9/2022,,,,21,,,0,0,2.41,239.4
27240,9108527444,6/5/2022,120,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,1,Low ,10.0299447v1,10,0,2,3,,6/13/2022,,,,10,,,0,0,2.58,239.4
27241,9080913441,6/2/2022,120,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,Client Referral,1,Low ,10.0299622v1,10,0,2,3,,6/9/2022,,,,10,,,0,0,2.58,239.4
27242,9080651183,6/2/2022,60,872.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.0298881v2,10,0,2,3,,6/9/2022,,,,5,,,0,0,3.66,239.4
27243,9137639000,6/8/2022,62,872.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,40.0295637v1,40,0,18,4,,6/9/2022,,,,6,,,0,0,2.75,239.4
27244,9058821810,5/31/2022,480,872.4,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview,10.0298691v7,10,0,2,3,,6/10/2022,,,,40,,,0,0,2.41,239.4
27245,7518211931,1/13/2022,60,872.4,Distributor,Existing Business,,Closed and Won,,,,4,High Res Preview,55.02100055v1,55,0,114,4,,6/9/2022,,,,5,,,0,0,2.75,239.4
27246,9125863171,6/7/2022,550,872.4,Direct,Existing Business,,Closed and Won,,,Client Referral,1,,10.0247377v1,10,0,2,3,,6/9/2022,,,,46,,,0,0,2.41,239.4
27248,9142796942,6/9/2022,150,872.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,10.0284429v1,10,0,2,3,,6/9/2022,,,,13,,,0,0,2.41,239.4
27249,7075890176,12/3/2021,120,872.4,Direct,Existing Business,,Closed and Won,,,,1,,10.02137v2,10,0,2,4,,6/9/2022,,,,10,,,0,0,2.58,239.4
27251,8800223332,5/3/2022,240,872.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,10.0239204v8,10,0,2,3,,6/9/2022,,,,20,,,0,0,2.41,239.4
27252,8103277233,3/2/2022,200,872.4,Distributor,New Business,,Closed and Won,,,,1,Low ,10.0299236v1,10,0,2,3,,6/10/2022,,,,17,,,0,0,2.41,239.4
27253,9125901874,6/7/2022,350,872.4,Distributor,Existing Business,,Closed and Won,,,WT Outbound,3,Not Rated,10.0299725v2,10,0,2,4,,6/9/2022,,,,30,,,0,0,2.41,239.4
27254,9143051703,6/9/2022,150,872.67,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0218490v1,10,0,2,1,,6/9/2022,,,,13,,,0,0,1.96,239.4
27255,9094756663,6/3/2022,60,872.88,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.0299479v1,10,0,2,4,,6/9/2022,,,,5,,,0,0,2.58,239.4
27256,9098403655,6/4/2022,500,873.01,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Not Rated,10.0299296v2,10,0,2,4,,6/9/2022,,,,42,,,0,0,2.41,239.4
27257,8550063616,4/7/2022,240,873.01,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,5,High Res Preview,42.0298544v1,42,0,20,1,,6/9/2022,,,,20,,,0,0,1.96,239.4
27258,9144196455,6/9/2022,120,873.57,Direct,Existing Business,,Closed and Won,Portal Order,,Referrals,1,,10.0228035v3,10,0,2,3,,6/9/2022,,,,10,,,0,0,2.58,239.4
27259,9141518210,6/9/2022,245,876.96,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low ,10.02100002v1,10,0,2,3,,6/9/2022,,,,21,,,0,0,3.66,239.4
27260,9144534853,6/9/2022,60,877.1,Direct,Existing Business,,Closed and Won,,,Referrals,1,,10.023788v1,10,0,2,3,,6/10/2022,,,,5,,,0,0,3.66,239.4
27261,9141448743,6/9/2022,156,877.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,1,,10.0260838v1,10,0,2,4,,6/9/2022,,,,13,,,0,0,2.41,239.4
27262,9144739756,6/9/2022,300,877.2,Direct,New Business,,Closed and Won,,,Referrals,1,,10.021316v2,10,0,2,3,,6/22/2022,,,,25,,,0,0,2.41,239.4
27263,9144766386,6/9/2022,60,877.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.0292694v1,10,0,2,3,,6/9/2022,,,,5,,,0,0,3.66,239.4
27264,9115373497,6/6/2022,60,877.6,Distributor,Existing Business,,Closed and Won,,,Paid Search,2,Not Rated,55.0299516v2,55,0,114,4,,6/9/2022,,,,5,,,0,0,2.75,239.4
27265,9026920536,5/27/2022,120,878,Direct,Existing Business,,Closed and Won,Revision Request,,Direct Traffic,1,,10.0398090v1,10,0,2,3,,6/9/2022,,,,10,,,0,0,2.58,239.4
27266,9145106985,6/9/2022,120,878.4,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,10.0294713v1,10,0,2,3,,6/9/2022,,,,10,,,0,0,2.58,239.4
27267,8936399930,5/17/2022,5000,878.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Event Longer Than 1 Year Ago,1,High Res Preview,10.0296592v2,10,0,2,3,,6/10/2022,,,,420,,,0,0,1.91,239.4
27268,9141403921,6/9/2022,240,879,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,,46.0290093v1,46,0,113,3,,6/9/2022,,,,20,,,0,0,2.41,239.4
27269,9123614217,6/7/2022,250,879,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,High Res Preview,55.0299940v1,55,0,114,3,,6/10/2022,,,,21,,,0,0,2.49,239.4
27270,8809543809,5/4/2022,150,879.6,Distributor,New Business,,Closed and Won,Intake 3.0,,CommonSku,2,High Res Preview,10.0299993v1,10,0,2,3,,6/10/2022,,,,13,,,0,0,2.41,239.4
27271,9093787446,6/3/2022,60,879.76,Direct,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,4,,10.0284821v1,10,0,2,3,,6/14/2022,,,,5,,,0,0,3.66,239.4
27272,8785467225,5/2/2022,900,880,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,High Res Preview,10.03100041v1,10,0,2,1,,6/15/2022,,,,75,,,0,0,1.79,239.4
27273,8593883197,4/12/2022,120,880,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,10.0299205v1,10,0,2,4,,6/10/2022,,,,10,,,0,0,2.58,239.4
27274,9074679719,6/1/2022,2250,880,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0299727v1,10,0,2,3,,6/13/2022,,,,188,,,0,0,1.91,239.4
27275,8265141504,3/18/2022,60,880,Distributor,New Business,,Closed and Won,,,,4,High Res Preview,10.0285850v1,10,0,2,4,,6/10/2022,,,,5,,,0,0,2.58,239.4
27277,8380192625,3/28/2022,250,880,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,10.0299722v1,10,0,2,3,,6/10/2022,,,,21,,,0,0,2.41,239.4
27279,8711684944,4/25/2022,240,880,Distributor,Existing Business,,Closed and Won,,,,1,Medium ,10.0292577v1,10,0,2,3,,6/15/2022,,,,20,,,0,0,2.41,239.4
27280,8870532982,5/10/2022,155,880.8,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,10.0296901v1,10,0,2,3,,6/10/2022,,,,13,,,0,0,2.41,239.4
27281,9114909752,6/6/2022,60,881.37,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Organic Search,1,Low ,55.0299827v3,55,0,114,4,,6/10/2022,,,,5,,,0,0,2.75,239.4
27282,9154434308,6/10/2022,120,881.37,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0229990v1,10,0,2,4,,6/10/2022,,,,10,,,0,0,2.58,239.4
27284,8630704564,4/15/2022,2000,882.11,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.0291152v1,10,0,2,4,,6/10/2022,,,,168,,,0,0,1.91,239.4
27285,9155361626,6/10/2022,200,882.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.0294197v4,10,0,2,1,,6/10/2022,,,,17,,,0,0,1.96,239.4
27286,9154499119,6/10/2022,120,882.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,,10.02100188v1,10,0,2,1,,6/10/2022,,,,10,,,0,0,2.23,239.4
27287,9153430128,6/10/2022,150,882.2,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Email Marketing,1,Not Rated,10.02100192v1,10,0,2,3,,6/10/2022,,,,13,,,0,0,2.41,239.4
27288,8927429390,5/16/2022,320,882.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0290347v2,10,0,2,1,,6/13/2022,,,,27,,,0,0,1.96,239.4
27289,9018018725,5/26/2022,60,883.2,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Not Rated,10.0298048v2,10,0,2,1,,6/13/2022,,,,5,,,0,0,2.56,239.4
27290,9155231838,6/10/2022,60,883.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,10.0287390v1,10,0,2,4,,6/13/2022,,,,5,,,0,0,2.58,239.4
27291,9156201840,6/10/2022,500,883.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,10.0233475v2,10,0,2,1,,6/22/2022,,,,42,,,0,0,1.96,239.4
27292,9155338767,6/10/2022,110,884.01,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02100240v1,10,0,2,3,,6/10/2022,,,,10,,,0,0,2.58,239.4
27293,8178946219,3/9/2022,594,884.01,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0283737v1,10,0,2,1,,6/16/2022,,,,50,,,0,0,1.88,239.4
27294,9156288127,6/10/2022,300,884.14,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,,10.0281141v5,10,0,2,3,,6/14/2022,,,,26,,,0,0,2.41,239.4
27295,9114168228,6/6/2022,120,884.4,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,High Res Preview,10.02100176v1,10,0,2,1,,6/10/2022,,,,10,,,0,0,2.56,239.4
27298,8946416531,5/18/2022,128,884.4,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,10.0296848v1,10,0,2,3,,6/10/2022,,,,11,,,0,0,2.58,239.4
27299,9156554763,6/10/2022,100,884.54,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,5,,10.0256448v1,10,0,2,4,,6/16/2022,,,,9,,,0,0,2.58,239.76
27301,9156612531,6/10/2022,300,885.89,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0248786v1,10,0,2,3,,6/10/2022,,,,25,,,0,0,2.41,239.76
27302,9156657674,6/10/2022,480,886.8,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,10.0395848v1,10,0,2,3,,6/10/2022,,,,40,,,0,0,2.41,239.76
27303,9132267650,6/8/2022,60,886.93,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Medium ,12.02100039v1,12,0,4,1,,6/10/2022,,,,5,,,0,0,2.1,239.76
27304,9091650439,6/3/2022,150,887.4,Direct,New Business,,Closed and Won,Template Download,,Organic Search,1,Low ,10.02100177v1,10,0,2,3,,6/10/2022,,,,13,,,0,0,2.41,239.76
27305,8894754862,5/12/2022,400,887.4,Distributor,New Business,,Closed and Won,Template Download,,Direct Traffic,1,High Res Preview,10.0298582v1,10,0,2,3,,6/13/2022,,,,34,,,0,0,2.41,239.76
27306,9136165694,6/8/2022,60,887.4,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,2,High Res Preview,10.02100077v5,10,0,2,3,,6/14/2022,,,,5,,,0,0,3.66,239.76
27307,9137916948,6/8/2022,60,887.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low ,10.02100320v3,10,0,2,1,,6/11/2022,,,,5,,,0,0,2.56,239.76
27308,8939359057,5/17/2022,240,887.4,Distributor,Existing Business,,Closed and Won,New Project In Portal,,SAGE,2,High Res Preview,10.0299742v1,10,0,2,3,,6/13/2022,,,,20,,,0,0,2.58,239.76
27309,9142336893,6/9/2022,250,887.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,Low ,10.02100392v1,10,0,2,3,,6/13/2022,,,,21,,,0,0,2.41,241.8
27310,8827355935,5/6/2022,120,887.4,Distributor,Existing Business,,Closed and Won,,,Offline Sources,4,,10.0294838v5,10,0,2,4,,6/13/2022,,,,10,,,0,0,2.58,245.52
27311,9025351238,5/27/2022,60,887.4,Distributor,Existing Business,,Payment Pending,,,Event in the Past Year,2,High Res Preview,10.0298288v2,10,0,2,1,,6/13/2022,,,,5,,,0,0,2.56,245.52
27312,9174858832,6/13/2022,260,887.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0297997v1,10,0,2,4,,6/13/2022,,,,22,,,0,0,2.41,245.52
27313,9083113383,6/2/2022,120,887.4,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,10.0299502v1,10,0,2,3,,6/14/2022,,,,10,,,0,0,2.58,245.52
27314,8894998950,5/12/2022,120,887.4,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview,10.0296381v2,10,0,2,3,,6/16/2022,,,,10,,,0,0,2.58,245.76
27315,9145891212,6/9/2022,60,887.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,Low ,10.02100449v1,10,0,2,4,,6/13/2022,,,,5,,,0,0,2.58,245.76
27316,9174192205,6/13/2022,60,887.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0263036v1,10,0,2,4,,6/13/2022,,,,5,,,0,0,2.58,245.76
27317,9174953028,6/13/2022,60,888,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02100463v1,10,0,2,4,,6/13/2022,,,,5,,,0,0,2.58,245.76
27318,9136019087,6/8/2022,60,889.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,10.02100292v1,10,0,2,4,,6/13/2022,,,,5,,,0,0,2.58,245.76
27319,9143404411,6/9/2022,105,889.54,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02100042v1,10,0,2,4,,6/13/2022,,,,9,,,0,0,2.58,245.76
27320,9175596656,6/13/2022,200,889.54,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,4,,10.0279633v3,10,0,2,1,,6/14/2022,,,,17,,,0,0,1.96,245.76
27321,9156649882,6/10/2022,1600,890.4,Distributor,Existing Business,,Closed and Won,,,SAGE,4,Not Rated,55.02100399v1,55,0,114,3,,6/14/2022,,,,134,,,0,0,2.1,245.76
27322,9124813171,6/7/2022,240,890.52,Distributor,New Business,,Closed and Won,,,Email Marketing,2,High Res Preview,10.0299674v2,10,0,2,3,,6/14/2022,,,,20,,,0,0,2.41,245.76
27323,9144284690,6/9/2022,120,890.67,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,High Res Preview,55.02100198v1,55,0,114,1,,6/13/2022,,,,10,,,0,0,2.23,245.76
27324,8965808523,5/20/2022,125,890.72,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,High Res Preview,10.0298470v1,10,0,2,3,,6/13/2022,,,,11,,,0,0,2.58,245.76
27325,9175529813,6/13/2022,60,891.52,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02100477v1,10,0,2,4,,6/13/2022,,,,5,,,0,0,2.58,245.76
27326,9015285925,5/26/2022,10000,891.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,10.0282301v3,10,0,2,1,,6/13/2022,,,,834,,,0,0,1.52,245.76
27327,9177381783,6/13/2022,200,891.75,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0269589v1,10,0,2,4,,6/13/2022,,,,17,,,0,0,2.41,245.76
27328,9178141223,6/13/2022,600,891.75,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,,10.0217469v1,10,0,2,4,,6/13/2022,,,,50,,,0,0,2.16,245.76
27329,9156418891,6/10/2022,120,892.32,Direct,Existing Business,,Closed and Won,Knitted Mockup Tool,,Intake,1,Knitted Mockup Tool,10.02100331v3,10,0,2,3,,6/13/2022,,,,10,,,0,0,2.58,245.76
27330,9175825679,6/13/2022,240,892.69,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,,10.0245031v2,10,0,2,3,,6/15/2022,,,,20,,,0,0,2.58,245.76
27332,8965635177,5/20/2022,240,893.22,Distributor,Existing Business,,Closed and Won,,,CommonSku,1,High Res Preview,10.0297386v1,10,0,2,3,,6/14/2022,,,,20,,,0,0,2.41,245.76
27333,9091563882,6/3/2022,250,893.26,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Client Referral,2,Low ,20.0299559v3,20,0,11,3,,6/14/2022,,,,21,,,0,0,2.99,245.76
27334,9185177647,6/14/2022,120,893.34,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,17.0288224v7,17,0,9,1,,6/14/2022,,,,10,,,0,0,2.23,245.76
27335,9174844680,6/13/2022,120,893.49,Direct,New Business,,Closed and Won,Intake 3.0,,Referrals,1,Not Rated,10.02100672v1,10,0,2,3,,6/14/2022,,,,10,,,0,0,2.58,245.76
27336,9144642223,6/9/2022,120,893.75,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,17.0288224v7,17,0,9,1,,6/14/2022,,,,10,,,0,0,2.23,245.76
27337,8618191110,4/14/2022,240,894.66,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,,10.02433v2,10,0,2,3,,6/14/2022,,,,20,,,0,0,2.41,245.76
27338,9019910827,5/26/2022,2200,895.05,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0241328v6,10,0,2,3,,6/14/2022,,,,184,,,0,0,2.41,245.76
27339,9178466126,6/13/2022,150,895.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.0290496v2,10,0,2,3,,6/14/2022,,,,13,,,0,0,2.41,245.76
27341,9186590134,6/14/2022,120,895.2,Direct,Existing Business,,Closed and Won,Portal Order,,Email Marketing,1,,10.0396587v1,10,0,2,1,,6/14/2022,,,,10,,,0,0,2.56,245.76
27342,9186650267,6/14/2022,240,895.2,Direct,Existing Business,,Closed and Won,Reorder Button,,Paid Search,2,,10.0279638v1,10,0,2,3,,6/14/2022,,,,20,,,0,0,2.58,245.76
27343,9119190533,6/7/2022,120,895.2,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.0299819v2,10,0,2,3,,6/14/2022,,,,10,,,0,0,2.58,245.76
27344,9144589692,6/9/2022,120,895.2,Direct,New Business,,Closed and Won,,,Organic Search,2,Not Rated,11.02100735v1,11,0,3,3,,6/14/2022,,,,10,,,0,0,3.02,245.76
27345,9187074851,6/14/2022,200,895.2,Distributor,Existing Business,,Closed and Won,Portal Order,,Event in the Past Year,3,,40.0261693v1,40,0,18,3,,6/14/2022,,,,17,,,0,0,2.49,245.76
27346,9186765095,6/14/2022,1440,895.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Not Rated,17.0286310v1,17,0,9,1,,6/21/2022,,,,120,,,0,0,1.96,245.76
27347,9083054486,6/2/2022,150,895.41,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium ,10.0299563v1,10,0,2,3,,6/14/2022,,,,13,,,0,0,2.41,245.76
