deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,COGS int SKU Cost exact,total_product_quantity,cost_per_sku,total_sku_cost
13208496389,36119,5/2/2023,750,5390,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,55.02155619v1,55,,114,4,,5/2/2023,,,,63,,,,,750,2.18,1674.24
12778191498,36120,3/30/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,3,Low ,10.02159644v1,10,,2,3,,5/2/2023,,,,5,,,,,60,2.85,205.2
13208826726,36121,5/2/2023,120,1080,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Reorder,3,,10.0251287v1,10,,2,1,,5/2/2023,,,,10,,,,,120,2.23,294.36
13176180552,36126,4/28/2023,60,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low ,10.02162337v1,10,,2,1,,5/2/2023,,,,5,,,,,60,2.56,184.32
12741181523,35092,3/27/2023,105,1204.35,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0272204v1,10,,2,3,,5/1/2023,,,,9,,,,,105,2.85,342
12741159828,35093,3/27/2023,105,1204.35,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0272384v1,10,,2,3,,5/1/2023,,,,9,,,,,105,2.85,342
12918289169,36024,4/10/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low ,10.02160699v1,10,,2,4,,5/1/2023,,,,5,,,,,60,2.83,203.76
12292370181,36025,2/24/2023,300,3516,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Medium ,17.02153900v4,17,,9,4,,5/1/2023,,,,9,,,,,100,2.83,339.6
12292370181,36025,2/24/2023,300,3516,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Medium ,17.02153894v3,17,,9,4,,5/1/2023,,,,9,,,,,100,2.83,339.6
12292370181,36025,2/24/2023,300,3516,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Medium ,17.0267818v3,17,,9,4,,5/1/2023,,,,9,,,,,100,2.83,339.6
13171115323,36026,4/28/2023,60,647.55,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.02112164v1,10,,2,3,,5/1/2023,,,,5,,,,,60,2.85,205.2
13173265057,36029,4/28/2023,240,1572,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,932136030v2,93,240,120,10,45071,5/1/2023,Distributor,existingbusiness,13173265057,20,1.42,0,357.84,340.8,,,
13148266412,36038,4/26/2023,80,917.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview,10.02161530v2,10,,2,4,,5/1/2023,,,,7,,,,,80,2.83,271.68
13136463651,36041,4/25/2023,500,3405,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,17.02161795v2,17,,9,4,,5/1/2023,,,,42,,,,,500,2.54,1310.64
12366478373,36043,3/2/2023,382,2876.46,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,10.02150502v1,10,,2,1,,5/1/2023,,,,32,,,,,382,1.96,776.16
13160939089,36045,4/27/2023,150,1104,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Medium ,10.02162228v1,10,,2,1,,5/1/2023,,,,13,,,,,150,1.96,329.28
13175153962,36047,4/28/2023,120,1346.4,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,10.02162230v1,10,,2,4,,5/1/2023,,,,5,,,,,60,2.83,203.76
13175153962,36047,4/28/2023,120,1346.4,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,10.02162229v1,10,,2,4,,5/1/2023,,,,5,,,,,60,2.83,203.76
13157038347,36050,4/27/2023,120,1523.92,Direct,New Business,,Closed and Won,Intake 3.0,,Paid Search,1,High Res Preview,10.02161835v1,10,,2,4,,5/1/2023,,,,10,,,,,120,2.71,357.72
13033173348,36054,4/17/2023,60,839.15,Direct,Existing Business,,Closed and Won,,,Referrals,1,Low ,10.02159201v1,10,,2,4,,5/1/2023,,,,5,,,,,60,2.83,203.76
13195252565,36055,5/1/2023,480,4754.56,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,2,,10.02150114v4,10,,2,1,,5/1/2023,,,,40,,,,,480,1.96,964.32
13133933659,36056,4/25/2023,30,587.7,Direct,New Business,,Closed and Won,3D Builder,,Intake,1,High Res Preview,10.02161908v2,10,,2,1,,5/1/2023,,,,3,,,,,30,3.5,168
13196405604,36059,5/1/2023,61,579.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02142253v1,10,,2,3,,5/1/2023,,,,6,,,,,61,2.85,239.4
13173319503,36060,4/28/2023,300,3711,Direct,Existing Business,,Closed and Won,Portal Order,,,2,,10.02150219v2,10,,2,1,,5/1/2023,,,,13,,,,,150,1.96,329.28
13173319503,36060,4/28/2023,300,3711,Direct,Existing Business,,Closed and Won,Portal Order,,,2,,10.02150222v2,10,,2,1,,5/1/2023,,,,13,,,,,150,1.96,329.28
13196510342,36061,5/1/2023,60,703.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0289865v1,10,,2,1,,5/1/2023,,,,5,,,,,60,2.56,184.32
13196460858,36063,5/1/2023,250,2015,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0287306v2,10,,2,3,,5/1/2023,,,,21,,,,,250,2.54,670.56
12886128409,36065,4/7/2023,30,701.14,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Medium ,10.02158275v2,10,,2,1,,5/1/2023,,,,3,,,,,30,3.5,168
13162250766,36066,4/27/2023,100,1210,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,55.02162153v1,55,,114,4,,5/1/2023,,,,9,,,,,100,3,360
13134293093,36067,4/25/2023,300,3741.66,Direct,Existing Business,,Closed and Won,Logged-In Design Request,,Organic Search,1,Low ,10.02162363v1,10,,2,1,,5/1/2023,,,,25,,,,,300,1.96,611.52
13050830883,36068,4/18/2023,275,3151.5,Direct,Existing Business,,Closed and Won,Logged-In Design Request,,Pre-Hubspot Contact,2,High Res Preview,10.02160036v2,10,,2,1,,5/1/2023,,,,23,,,,,275,1.96,564.48
13197111968,36069,5/1/2023,120,1392,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,55.02162403v1,55,,114,3,,5/1/2023,,,,5,,,,,60,2.93,210.96
13197111968,36069,5/1/2023,120,1392,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,55.02162404v1,55,,114,3,,5/1/2023,,,,5,,,,,60,2.93,210.96
13134007473,36076,4/25/2023,240,2795.45,Direct,Existing Business,,Closed and Won,,,Organic Search,1,Low ,17.02161243v4,17,,9,1,,5/1/2023,,,,20,,,,,240,1.96,493.92
13196961298,36077,5/1/2023,200,1800,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02162446v1,10,,2,1,,5/1/2023,,,,17,,,,,200,1.96,423.36
13176711937,36049,4/28/2023,1000,6675,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02156332v1,10,,2,3,,4/30/2023,,,,84,,,,,1000,2.01,2050.2
12753211566,36053,3/28/2023,125,1149.38,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Email Marketing,1,Low ,10.02155888v5,10,,2,4,,4/30/2023,,,,11,,,,,125,2.71,390.24
13171584376,36051,4/28/2023,60,1017,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low ,55.02162340v1,55,,114,1,,4/29/2023,,,,5,,,,,60,2.56,184.32
13062185845,35799,4/19/2023,240,3309,Direct,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.0252552v1,10,,2,1,,4/28/2023,,,,10,,,,,120,2.23,294.36
13062185845,35799,4/19/2023,240,3309,Direct,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.0252551v1,10,,2,1,,4/28/2023,,,,10,,,,,120,2.23,294.36
11334288420,35898,12/13/2022,460,3463.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,10.02132660v3,10,,2,1,,4/28/2023,,,,39,,,,,460,1.96,940.8
13138024552,35943,4/25/2023,625,4512.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0257502v1,10,,2,3,,4/28/2023,,,,53,,,,,625,2.28,1477.44
12926842379,35967,4/11/2023,240,1826.4,Distributor,New Business,,Closed and Won,Template Download,,Event Longer Than 1 Year Ago,2,Medium ,10.02158464v1,10,,2,3,,4/28/2023,,,,20,,,,,240,2.54,640.08
13147644995,35992,4/26/2023,2175,22797.97,Direct,Existing Business,,Closed and Won,,,Client Referral,2,,10.02155890v1,10,,2,1,,4/28/2023,,,,182,,,,,2175,1.71,3755.16
13127564456,35996,4/24/2023,250,2002.29,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,,10.02100392v1,10,,2,3,,4/28/2023,,,,21,,,,,250,2.54,670.56
13162951747,36004,4/27/2023,250,2015,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02122674v2,10,,2,1,,4/28/2023,,,,21,,,,,250,1.96,517.44
13138308213,36008,4/25/2023,250,2015,Distributor,Existing Business,,Closed and Won,Revision Request,,SAGE,2,,10.0290722v5,10,,2,4,,4/28/2023,,,,21,,,,,250,2.54,670.56
13078496669,36009,4/20/2023,60,733.8,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Event Longer Than 1 Year Ago,1,High Res Preview,46.02160394v1,46,,113,1,,4/28/2023,,,,5,,,,,60,2.56,184.32
13160434956,36014,4/27/2023,480,5763.54,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,High Res Preview,10.02161744v1,10,,2,4,,4/28/2023,,,,10,,,,,120,2.71,357.72
13160434956,36014,4/27/2023,480,5763.54,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,High Res Preview,10.02161759v2,10,,2,4,,4/28/2023,,,,10,,,,,120,2.71,357.72
13160434956,36014,4/27/2023,480,5763.54,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,High Res Preview,10.02161755v1,10,,2,4,,4/28/2023,,,,10,,,,,120,2.71,357.72
13160434956,36014,4/27/2023,480,5763.54,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,High Res Preview,10.02161754v2,10,,2,4,,4/28/2023,,,,10,,,,,120,2.71,357.72
13170337646,36016,4/28/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0224743v2,10,,2,4,,4/28/2023,,,,5,,,,,60,2.83,203.76
13159552155,36017,4/27/2023,292,2315.56,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,55.02162040v1,55,,114,4,,4/28/2023,,,,25,,,,,292,2.7,842.4
13062496125,36018,4/19/2023,50,1038,Direct,New Business,,Closed and Won,Sample Request,,Event Longer Than 1 Year Ago,1,,10.02159684v1,10,,2,3,,4/28/2023,,,,5,,,,,50,2.85,205.2
12754474409,36020,3/28/2023,360,3111.68,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,46.02155828v2,46,,113,3,,4/28/2023,,,,10,,,,,120,2.72,359.04
12754474409,36020,3/28/2023,360,3111.68,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,46.02155836v2,46,,113,3,,4/28/2023,,,,10,,,,,120,2.72,359.04
12754474409,36020,3/28/2023,360,3111.68,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,46.02155978v1,46,,113,3,,4/28/2023,,,,10,,,,,120,2.72,359.04
13171112770,36021,4/28/2023,120,912,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,55.02157491v3,55,,114,3,,4/28/2023,,,,10,,,,,120,2.8,369.6
13171271721,36022,4/28/2023,60,573,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Reorder,2,,12.02103830v1,12,,4,1,,4/28/2023,,,,5,,,,,60,2.23,160.56
13172343364,36023,4/28/2023,250,3083.06,Direct,Existing Business,,Closed and Won,Reorder Button,,Paid Search,1,,10.02122911v2,10,,2,1,,4/28/2023,,,,11,,,,,125,2.23,321.12
13172343364,36023,4/28/2023,250,3083.06,Direct,Existing Business,,Closed and Won,Reorder Button,,Paid Search,1,,10.02122913v2,10,,2,1,,4/28/2023,,,,11,,,,,125,2.23,321.12
13148387390,36027,4/26/2023,120,1080,Distributor,Existing Business,,Closed and Won,,,Organic Search,2,Medium ,10.02161538v1,10,,2,4,,4/28/2023,,,,10,,,,,120,2.71,357.72
12706392069,36030,3/24/2023,706,5453,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low ,55.02156212v3,55,,114,1,,4/28/2023,,,,59,,,,,700,1.88,1353.6
13147023016,36031,4/26/2023,240,2266.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.02104736v4,10,,2,4,,4/28/2023,,,,15,,,,,180,2.54,487.68
13147023016,36031,4/26/2023,240,2266.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.02106533v1,10,,2,4,,4/28/2023,,,,5,,,,,60,2.83,203.76
13174907959,36032,4/28/2023,120,1400.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.02121503v8,10,,2,3,,4/28/2023,,,,10,,,,,120,2.72,359.04
11603683256,36033,1/6/2023,430,3566.73,Distributor,Existing Business,,Closed and Won,,,Paid Search,2,High Res Preview,10.02162050v1,10,,2,1,,4/28/2023,,,,36,,,,,430,1.96,870.24
13174998948,36035,4/28/2023,400,3012,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0262821v1,10,,2,3,,4/28/2023,,,,34,,,,,400,2.54,1066.8
13086551719,36036,4/21/2023,120,1520.4,Direct,Existing Business,,Closed and Won,,,Paid Search,3,,10.02144339v5,10,,2,1,,4/28/2023,,,,10,,,,,120,2.23,294.36
13159434389,36040,4/27/2023,60,726,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Client Referral,2,High Res Preview,55.02162242v1,55,,114,1,,4/28/2023,,,,5,,,,,60,2.56,184.32
10252499546,36042,9/20/2022,200,1684,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,High Res Preview,13.05156435v2,13,,5,3,,4/28/2023,,,,17,,,,,200,1.58,341.28
12368130650,35556,3/2/2023,500,3690,Distributor,New Business,,Closed and Won,,,Client Referral,3,Low ,55.02157704v1,55,,114,3,,4/27/2023,,,,42,,,,,500,2.62,1351.92
13137069628,35932,4/25/2023,900,8892,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,,10.0235136v3,10,,2,1,,4/27/2023,,,,75,,,,,900,1.79,1632.48
13137889870,35934,4/25/2023,124,1116,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.02131146v1,10,,2,1,,4/27/2023,,,,11,,,,,124,2.23,321.12
13148659992,35953,4/26/2023,500,3610,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02144950v1,10,,2,4,,4/27/2023,,,,42,,,,,500,2.54,1310.64
13136402745,35959,4/25/2023,120,1080,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,10.02161365v1,10,,2,4,,4/27/2023,,,,10,,,,,120,2.71,357.72
10444735045,35961,10/4/2022,2600,15628.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,932161980v1,93,650,120,10,45077,4/27/2023,Distributor,existingbusiness,10444735045,55,1.31,0,880.32,851.5,,,
10444735045,35961,10/4/2022,2600,15628.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,93246471v3,93,650,120,10,45077,4/27/2023,Distributor,existingbusiness,10444735045,55,1.31,0,880.32,851.5,,,
10444735045,35961,10/4/2022,2600,15628.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,93246473v5,93,650,120,10,45077,4/27/2023,Distributor,existingbusiness,10444735045,55,1.31,0,880.32,851.5,,,
13127526425,35977,4/24/2023,500,3530,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02161598v1,10,,2,1,,4/27/2023,,,,42,,,,,500,1.96,1011.36
13150591866,35979,4/26/2023,160,1177.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02161587v1,10,,2,1,,4/27/2023,,,,14,,,,,160,1.96,352.8
13088566372,35980,4/21/2023,60,616.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0237794v3,10,,2,3,,4/27/2023,,,,5,,,,,60,2.85,205.2
13135942179,35983,4/25/2023,100,1147,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02161284v1,10,,2,4,,4/27/2023,,,,9,,,,,100,2.83,339.6
12673787428,35984,3/22/2023,200,2708,Direct,New Business,,Closed and Won,,,Direct Traffic,1,Low ,55.02155012v2,55,,114,3,,4/27/2023,,,,17,,,,,200,2.62,565.92
12839448396,35985,4/4/2023,200,2534,Direct,Existing Business,,Closed and Won,Logged-In Design Request,,Intake,1,Medium ,10.02157347v1,10,,2,1,,4/27/2023,,,,17,,,,,200,1.96,423.36
13148217865,35986,4/26/2023,30,587.7,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low ,10.02161534v1,10,,2,1,,4/27/2023,,,,5,,,,,59,3.5,252
13062593071,35987,4/19/2023,60,744,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,High Res Preview,55.02160516v1,55,,114,4,,4/27/2023,,,,5,,,,,60,3,216
13148864007,35988,4/26/2023,60,703.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium ,10.02161580v1,10,,2,4,,4/27/2023,,,,5,,,,,60,2.83,203.76
13074584103,35989,4/20/2023,30,587.7,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02160858v2,10,,2,1,,4/27/2023,,,,3,,,,,30,3.5,168
13149223530,35990,4/26/2023,500,3805,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,10.02161614v2,10,,2,1,,4/27/2023,,,,21,,,,,250,1.96,517.44
13149223530,35990,4/26/2023,500,3805,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,10.02161614v1,10,,2,1,,4/27/2023,,,,21,,,,,250,1.96,517.44
12563451253,35991,3/16/2023,360,2962.8,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low ,10.02162357v1,10,,2,3,,4/27/2023,,,,5,,,,,60,2.85,205.2
12563451253,35991,3/16/2023,360,2962.8,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low ,10.02162356v1,10,,2,3,,4/27/2023,,,,5,,,,,60,2.85,205.2
12563451253,35991,3/16/2023,360,2962.8,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low ,10.02153759v4,10,,2,3,,4/27/2023,,,,20,,,,,240,2.54,640.08
13160952450,35994,4/27/2023,600,4332,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02155718v4,10,,2,3,,4/27/2023,,,,50,,,,,600,2.28,1395.36
12152956160,35995,2/14/2023,300,3438,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,,10.0235192v1,10,,2,3,,4/27/2023,,,,25,,,,,300,2.54,792.48
13086047615,35997,4/21/2023,150,2722.7,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02161071v2,10,,2,1,,4/27/2023,,,,3,,,,,30,3.5,168
13162530071,35998,4/27/2023,250,1840,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02136130v1,10,,2,4,,4/27/2023,,,,21,,,,,250,2.54,670.56
13162857763,35999,4/27/2023,480,3279.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.02154851v1,10,,2,4,,4/27/2023,,,,20,,,,,240,2.54,640.08
13162857763,35999,4/27/2023,480,3279.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.02149140v3,10,,2,4,,4/27/2023,,,,20,,,,,240,2.54,640.08
13127605120,36001,4/24/2023,122,1098,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Medium ,10.02161103v1,10,,2,3,,4/27/2023,,,,11,,,,,122,2.72,391.68
12465776564,36002,3/9/2023,60,690.14,Distributor,Existing Business,,Closed and Won,,,Referrals,2,High Res Preview,10.02152925v1,10,,2,3,,4/27/2023,,,,5,,,,,60,2.85,205.2
13159424151,36005,4/27/2023,60,1047.28,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,10.02153969v1,10,,2,1,,4/27/2023,,,,5,,,,,60,2.56,184.32
13162965570,36006,4/27/2023,3500,20055,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02151381v1,10,,2,3,,4/27/2023,,,,292,,,,,3500,1.72,6047.52
13150417700,36010,4/26/2023,75,809.44,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Medium ,10.02161647v3,10,,2,3,,4/27/2023,,,,7,,,,,75,2.85,273.6
13164423209,36013,4/27/2023,62,618.14,Distributor,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,3,,10.02137972v2,10,,2,3,,4/27/2023,,,,6,,,,,62,2.85,239.4
12925156728,35509,4/11/2023,400,4308,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,3,,10.02148492v1,10,,2,3,,4/26/2023,,,,34,,,,,400,2.54,1066.8
12424308368,35870,3/6/2023,150,1904.89,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low ,10.02151585v2,10,,2,1,,4/26/2023,,,,13,,,,,150,1.96,329.28
12856743232,35910,4/5/2023,500,3610,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High ,10.02160268v1,10,,2,1,,4/26/2023,,,,42,,,,,500,1.96,1011.36
13134286934,35919,4/25/2023,60,598.2,Distributor,Existing Business,,Closed and Won,,,SAGE,3,,17.02131953v1,17,,9,1,,4/26/2023,,,,5,,,,,60,2.56,184.32
13121993903,35933,4/24/2023,360,2800.8,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,17.02161202v1,17,,9,1,,4/26/2023,,,,30,,,,,360,1.96,729.12
12916355156,35936,4/10/2023,60,726,Distributor,New Business,,Closed and Won,,,Email Marketing,3,High Res Preview,55.02159914v1,55,,114,4,,4/26/2023,,,,5,,,,,60,3,216
13136689982,35937,4/25/2023,60,616.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.0235867v1,10,,2,4,,4/26/2023,,,,5,,,,,60,2.83,203.76
13058542467,35940,4/19/2023,300,2208,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview,10.02161297v1,10,,2,1,,4/26/2023,,,,25,,,,,300,1.96,611.52
13141943477,35944,4/25/2023,150,2101.37,Direct,Existing Business,,Closed and Won,Portal Order,,Referrals,1,,10.02113835v1,10,,2,4,,4/26/2023,,,,13,,,,,150,2.54,426.72
13128700830,35945,4/24/2023,250,2578.5,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.02147109v2,10,,2,1,,4/26/2023,,,,21,,,,,250,1.96,517.44
13147005453,35946,4/26/2023,200,2534,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,,10.02132627v1,10,,2,3,,4/26/2023,,,,17,,,,,200,2.54,548.64
13148549223,35947,4/26/2023,200,1800,Distributor,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,,10.0284007v1,10,,2,1,,4/26/2023,,,,17,,,,,200,1.96,423.36
13148610645,35948,4/26/2023,2000,12484.28,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,,10.0231293v1,10,,2,3,,4/26/2023,,,,167,,,,,2000,2.01,4052.16
13136129567,35949,4/25/2023,150,1520.96,Direct,Existing Business,,Closed and Won,Revision Request,,Paid Search,1,,932157854v4,93,150,120,10,45065,4/26/2023,Direct,existingbusiness,13136129567,13,1.8,0,302.4,270,,,
13046553697,35950,4/18/2023,240,2232,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Low ,55.02161261v1,55,,114,3,,4/26/2023,,,,10,,,,,120,2.8,369.6
13046553697,35950,4/18/2023,240,2232,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Low ,55.02161253v1,55,,114,3,,4/26/2023,,,,10,,,,,120,2.8,369.6
12137595985,35952,2/13/2023,600,6234,Direct,New Business,,Closed and Won,,,Client Referral,4,Medium ,10.02155890v1,10,,2,1,,4/26/2023,,,,50,,,,,600,1.88,1150.56
13043768924,35954,4/18/2023,50000,67825,Distributor,New Business,,Closed and Won,,,Client Referral,2,,9102156592v2,910,50000,25,5,45159,4/26/2023,Distributor,newbusiness,13043768924,4167,0.64,0,32010.24,32000,,,
