po_number,deal_id_x,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,cost_per_sku,total_sku_cost
33333,12070111071,2/8/2023,602.0,4171.44,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.02134785v4,10.0,0.0,2.0,1.0,,2023-02-08,,,,51.0,,,0.0,0.0,1.88,1173.12
33334,12068724600,2/8/2023,240.0,1994.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02135242v1,10.0,0.0,2.0,4.0,,2023-02-08,,,,20.0,,,0.0,0.0,2.54,640.08
33335,11749591115,1/18/2023,720.0,5290.92,Distributor,Existing Business,,Closed and Won,,,SAGE,1,,10.0293519v3,10.0,0.0,2.0,3.0,,2023-02-08,,,,60.0,,,0.0,0.0,2.01,1471.32
33336,11871342175,1/26/2023,120.0,1270.8,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,High Res Preview,12.02140738v2,12.0,0.0,4.0,3.0,,2023-02-09,,,,10.0,,,0.0,0.0,2.47,326.04
33337,11820262478,1/23/2023,350.0,2821.0,Distributor,New Business,,Closed and Won,,,Organic Search,1,High ,10.02141843v3,10.0,0.0,2.0,1.0,,2023-02-08,,,,30.0,,,0.0,0.0,1.96,729.12
33338,11647387432,1/10/2023,60.0,654.0,Wholesale,New Business,,Closed and Won,,,Intake,1,Low ,55.02140850v8,55.0,0.0,114.0,1.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.56,184.32
33339,11647916202,1/10/2023,780.0,13847.82,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,,17.0367244v1,17.0,0.0,9.0,1.0,,2023-02-08,,,,66.0,,,0.0,0.0,1.96,1599.36
33340,11968172934,2/1/2023,800.0,5480.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Low ,10.02141213v1,10.0,0.0,2.0,3.0,,2023-02-08,,,,67.0,,,0.0,0.0,2.01,1640.16
33341,12070704404,2/8/2023,450.0,0.0,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02143861v3,10.0,0.0,2.0,4.0,,2023-02-08,,,,39.0,,,0.0,0.0,2.54,1280.16
33342,11963547047,2/1/2023,60.0,984.08,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02141941v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.85,205.2
33343,12037681718,2/6/2023,1000.0,8011.11,Distributor,New Business,,Closed and Won,,,Client Referral,1,Low ,10.02143880v1,10.0,0.0,2.0,3.0,,2023-02-08,,,,84.0,,,0.0,0.0,2.01,2050.2
33344,11721173586,1/16/2023,60.0,598.2,Distributor,New Business,,Closed and Won,,,,3,High Res Preview,10.02136543v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.85,205.2
33346,11967537978,2/1/2023,400.0,3565.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Low ,10.0291085v2,10.0,0.0,2.0,1.0,,2023-02-08,,,,34.0,,,0.0,0.0,2.56,918.72
33347,11163058739,11/30/2022,70.0,802.9,Distributor,New Business,,Closed and Won,Intake 3.0,,Client Referral,2,High Res Preview,10.02129884v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,6.0,,,0.0,0.0,2.85,239.4
33349,12071168558,2/8/2023,153.0,1126.08,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02144034v1,10.0,0.0,2.0,3.0,,2023-02-08,,,,13.0,,,0.0,0.0,2.54,426.72
33350,12072492586,2/8/2023,250.0,2175.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0226338v4,10.0,0.0,2.0,3.0,,2023-02-10,,,,22.0,,,0.0,0.0,2.72,783.36
33351,11501212552,12/28/2022,180.0,1804.2,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Low ,10.02136761v1,10.0,0.0,2.0,1.0,,2023-02-08,,,,15.0,,,0.0,0.0,2.56,552.96
33352,11832662647,1/24/2023,1002.0,6863.7,Distributor,New Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02139542v3,10.0,0.0,2.0,4.0,,2023-02-09,,,,84.0,,,0.0,0.0,2.01,2050.2
33353,12005078359,2/3/2023,240.0,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium ,10.02142098v1,10.0,0.0,2.0,4.0,,2023-02-09,,,,20.0,,,0.0,0.0,2.54,640.08
33354,12054246326,2/7/2023,200.0,1800.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02143568v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,17.0,,,0.0,0.0,2.54,548.64
33355,12053538621,2/7/2023,0.0,4954.69,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,932143698v2,93.0,600.0,120.0,10.0,44988.0,2023-02-08,Direct,newbusiness,12053538621.0,50.0,1.31,0.0,801.72,786.0,,786.0
33356,12072611972,2/8/2023,120.0,1316.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,10.02135518v1,10.0,0.0,2.0,4.0,,2023-02-08,,,,10.0,,,0.0,0.0,2.83,407.52
33357,12073988919,2/8/2023,62.0,993.88,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,17.02131794v2,17.0,0.0,9.0,3.0,,2023-02-08,,,,6.0,,,0.0,0.0,2.85,239.4
33358,11854447227,1/25/2023,720.0,8028.0,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,High Res Preview,10.02143787v1,10.0,0.0,2.0,1.0,,2023-02-09,,,,60.0,,,0.0,0.0,1.96,1481.76
33359,12053914429,2/7/2023,720.0,5112.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low ,10.02143748v3,10.0,0.0,2.0,1.0,,2023-02-10,,,,60.0,,,0.0,0.0,1.79,1310.28
33360,11733157915,1/17/2023,60.0,706.2,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview,10.02136943v1,10.0,0.0,2.0,4.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.83,203.76
33361,12073939336,2/8/2023,200.0,0.0,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02136022v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,17.0,,,0.0,0.0,2.54,548.64
33362,12073940039,2/8/2023,320.0,2995.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,12.0270827v1,12.0,0.0,113.0,1.0,,2023-02-10,,,,27.0,,,0.0,0.0,2.23,768.24
33363,11888528734,1/27/2023,1050.0,7944.5,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.04144610v1,10.0,0.0,2.0,1.0,,2023-02-10,,,,89.0,,,0.0,0.0,1.96,2163.84
33364,12063162198,2/7/2023,240.0,1994.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,,1,,17.0284734v1,17.0,0.0,9.0,1.0,,2023-02-09,,,,20.0,,,0.0,0.0,1.96,493.92
33365,12055287357,2/7/2023,60.0,962.4,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0268672v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.85,205.2
33366,11818192898,1/23/2023,240.0,2795.45,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,High Res Preview,10.0294713v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,20.0,,,0.0,0.0,2.54,640.08
33367,11428528261,12/21/2022,120.0,1068.05,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Not Rated,10.02133366v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,10.0,,,0.0,0.0,2.72,359.04
33368,12087250533,2/9/2023,160.0,1440.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.01136294v1,10.0,0.0,2.0,4.0,,2023-02-09,,,,14.0,,,0.0,0.0,2.83,543.36
33369,12069314728,2/8/2023,60.0,962.4,Direct,Existing Business,,Closed and Won,Revision Request,,Event Longer Than 1 Year Ago,1,High Res Preview,10.02143887v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.85,205.2
33370,11951688815,1/31/2023,360.0,3294.0,Wholesale,New Business,,Closed and Won,,,Paid Search,1,Low ,55.02142174v2,55.0,0.0,114.0,4.0,,2023-02-09,,,,30.0,,,0.0,0.0,2.88,1140.48
33372,12070615628,2/8/2023,150.0,1104.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02144138v1,10.0,0.0,2.0,4.0,,2023-02-09,,,,13.0,,,0.0,0.0,2.54,426.72
33374,11951573831,1/31/2023,250.0,2077.5,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02141328v1,10.0,0.0,2.0,4.0,,2023-02-09,,,,21.0,,,0.0,0.0,2.54,670.56
33375,12072170592,2/8/2023,60.0,688.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02144093v1,10.0,0.0,2.0,4.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.83,203.76
33376,12072472410,2/8/2023,300.0,3438.0,Direct,Existing Business,,Closed and Won,Reorder Button,,Client Referral,1,,10.02116585v1,10.0,0.0,2.0,3.0,,2023-02-09,,,,25.0,,,0.0,0.0,2.54,792.48
33377,12071096982,2/8/2023,120.0,1346.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Medium ,10.02144164v1,10.0,0.0,2.0,4.0,,2023-02-09,,,,10.0,,,0.0,0.0,2.83,407.52
33378,11852454279,1/25/2023,360.0,3088.8,Distributor,New Business,,Closed and Won,,,SAGE,2,High Res Preview,46.02139822v1,46.0,0.0,113.0,1.0,,2023-02-10,,,,30.0,,,0.0,0.0,2.23,883.08
33379,12071341991,2/8/2023,1100.0,7628.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,10.02115497v2,10.0,0.0,2.0,1.0,,2023-02-15,,,,92.0,,,0.0,0.0,1.88,2120.64
33380,12087905354,2/9/2023,60.0,616.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02144305v1,10.0,0.0,2.0,4.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.83,203.76
33381,12087861808,2/9/2023,200.0,1496.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,12.0232869v1,12.0,0.0,4.0,3.0,,2023-02-09,,,,17.0,,,0.0,0.0,2.29,494.64
33383,12089018228,2/9/2023,60.0,598.2,Distributor,Existing Business,,Closed and Won,Portal Order,,WT Reorder,2,,10.0282559v3,10.0,0.0,2.0,3.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.85,205.2
33384,12090236740,2/9/2023,250.0,2015.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.02122674v1,10.0,0.0,2.0,1.0,,2023-02-09,,,,21.0,,,0.0,0.0,1.96,517.44
33385,12052104287,2/7/2023,60.0,616.2,Distributor,Existing Business,,Closed and Won,3D Builder,,Email Marketing,1,Low ,10.02143286v2,10.0,0.0,2.0,3.0,,2023-02-09,,,,5.0,,,0.0,0.0,2.85,205.2
33867,12071170949,2/8/2023,200.0,1850.0,Wholesale,Existing Business,,Closed and Won,,,Organic Search,1,Medium ,10.02129472v2,10.0,0.0,2.0,3.0,,2023-02-09,,,,17.0,,,0.0,0.0,2.54,548.64
33868,12068495033,2/8/2023,0.0,1221.6,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,Low ,932143881v1,93.0,240.0,120.0,10.0,44999.0,2023-02-09,Direct,existingbusiness,12068495033.0,20.0,1.42,0.0,357.84,340.8,,340.8
33869,12089261745,2/9/2023,240.0,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02144411v2,10.0,0.0,2.0,1.0,,2023-02-22,,,,20.0,,,0.0,0.0,1.96,493.92
33870,12069063939,2/8/2023,300.0,3724.88,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,2,,10.02133788v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,25.0,,,0.0,0.0,2.54,792.48
33871,12090121905,2/9/2023,250.0,2015.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.029297v1,10.0,0.0,2.0,1.0,,2023-02-12,,,,21.0,,,0.0,0.0,1.96,517.44
33872,12090387026,2/9/2023,300.0,2418.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0290910v2,10.0,0.0,2.0,1.0,,2023-02-10,,,,25.0,,,0.0,0.0,1.96,611.52
33873,11237862472,12/6/2022,500.0,7380.0,Distributor,New Business,,Closed and Won,Intake 3.0,,Organic Search,2,Low ,17.02141833v2,17.0,0.0,9.0,1.0,,2023-02-10,,,,42.0,,,0.0,0.0,1.96,1011.36
33874,12055441978,2/7/2023,61.0,699.67,Distributor,Existing Business,,Closed and Won,,,Paid Search,2,Low ,17.02143760v3,17.0,0.0,9.0,3.0,,2023-02-09,,,,6.0,,,0.0,0.0,2.85,239.4
33875,12091160704,2/9/2023,300.0,2418.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Reorder,2,,10.0399302v1,10.0,0.0,2.0,3.0,,2023-02-10,,,,25.0,,,0.0,0.0,2.54,792.48
33876,12090772286,2/9/2023,400.0,3420.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02120419v2,10.0,0.0,2.0,4.0,,2023-02-09,,,,34.0,,,0.0,0.0,2.54,1097.28
33877,12088809615,2/9/2023,120.0,1226.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02144589v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.83,407.52
33878,12038755863,2/6/2023,2000.0,12940.0,Wholesale,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,High ,10.02144116v1,10.0,0.0,2.0,1.0,,2023-02-10,,,,167.0,,,0.0,0.0,1.71,3447.36
33879,12092871937,2/9/2023,70.0,820.9,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0211450v2,10.0,0.0,2.0,4.0,,2023-02-13,,,,6.0,,,0.0,0.0,2.83,237.72
33880,12029962333,2/5/2023,265.0,2135.9,Distributor,Existing Business,,Closed and Won,3D Builder,,Client Referral,1,Low ,10.0248222v2,10.0,0.0,2.0,4.0,,2023-02-10,,,,23.0,,,0.0,0.0,2.54,731.52
33881,12100479854,2/10/2023,120.0,1647.97,Direct,Existing Business,,Closed and Won,Reorder Button,,Referrals,1,,10.02134041v3,10.0,0.0,2.0,1.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.23,294.36
33882,12070201486,2/8/2023,250.0,2062.5,Distributor,Existing Business,,Closed and Won,,,ESP Central,1,Low ,10.02144601v1,10.0,0.0,2.0,1.0,,2023-02-10,,,,22.0,,,0.0,0.0,2.23,642.24
33884,12102584754,2/10/2023,120.0,1133.31,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,10.02135850v1,10.0,0.0,2.0,1.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.23,294.36
33885,12102253390,2/10/2023,120.0,1316.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0226298v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.83,407.52
33886,12041175363,2/6/2023,150.0,1900.31,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,Low ,10.02144339v5,10.0,0.0,2.0,1.0,,2023-02-10,,,,13.0,,,0.0,0.0,1.96,329.28
33887,12007283976,2/3/2023,60.0,598.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02116353v2,10.0,0.0,2.0,4.0,,2023-02-15,,,,5.0,,,0.0,0.0,2.83,203.76
33888,11951652426,1/31/2023,180.0,2449.8,Direct,New Business,,Closed and Won,,,Organic Search,2,,10.0286401v1,10.0,0.0,2.0,3.0,,2023-02-10,,,,15.0,,,0.0,0.0,2.85,564.24
33889,11932065651,1/30/2023,120.0,1520.4,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,High Res Preview,10.02144612v1,10.0,0.0,2.0,4.0,,2023-02-14,,,,10.0,,,0.0,0.0,2.71,357.72
33890,12090375212,2/9/2023,60.0,598.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,10.02144441v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,5.0,,,0.0,0.0,2.83,203.76
33891,11894978948,1/27/2023,60.0,872.4,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview,10.02140793v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,5.0,,,0.0,0.0,2.83,203.76
33892,11821446409,1/23/2023,120.0,1080.0,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Pre-Hubspot Contact,2,High Res Preview,10.02138998v2,10.0,0.0,2.0,3.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.72,359.04
33893,11895624461,1/27/2023,60.0,616.2,Distributor,Existing Business,,Closed and Won,Template Download,,Email Marketing,3,High ,10.03145424v1,10.0,0.0,2.0,4.0,,2023-02-14,,,,5.0,,,0.0,0.0,2.83,203.76
33895,12102721901,2/10/2023,500.0,3610.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0242049v1,10.0,0.0,2.0,3.0,,2023-02-13,,,,42.0,,,0.0,0.0,2.54,1310.64
33896,11842272015,1/24/2023,110.0,1289.2,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Email Marketing,2,Low ,10.02139226v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.83,373.56
33897,11995715715,2/2/2023,1250.0,7805.44,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02142828v1,10.0,0.0,2.0,1.0,,2023-02-10,,,,105.0,,,0.0,0.0,1.71,2175.12
33898,12105067659,2/10/2023,300.0,2418.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Reorder,3,,10.0322216v2,10.0,0.0,2.0,1.0,,2023-02-10,,,,25.0,,,0.0,0.0,1.96,611.52
33900,12102792195,2/10/2023,60.0,688.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low ,10.02144900v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,5.0,,,0.0,0.0,2.83,203.76
33902,12105861639,2/10/2023,90.0,897.3,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Reorder,2,,10.02136019v3,10.0,0.0,2.0,3.0,,2023-02-10,,,,8.0,,,0.0,0.0,2.85,307.8
33903,11934833025,1/30/2023,120.0,1152.0,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,1,Low ,55.02141404v1,55.0,0.0,114.0,1.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.23,294.36
33904,12041199164,2/6/2023,200.0,2194.0,Distributor,New Business,,Closed and Won,,,SAGE,1,Low ,10.02144893v1,10.0,0.0,2.0,3.0,,2023-02-13,,,,18.0,,,0.0,0.0,2.85,684.0
33905,11678769789,1/12/2023,144.0,1382.4,Distributor,Existing Business,,Closed and Won,,,SAGE,1,Not Rated,55.02143191v4,55.0,0.0,114.0,1.0,,2023-02-10,,,,12.0,,,0.0,0.0,1.96,305.76
33906,11839546183,1/24/2023,75.0,813.75,Distributor,Existing Business,,Closed and Won,,,Paid Search,1,Low ,55.02139755v5,55.0,0.0,114.0,3.0,,2023-02-15,,,,7.0,,,0.0,0.0,2.93,281.28
33907,12070500769,2/8/2023,120.0,1196.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02144836v3,10.0,0.0,2.0,3.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.85,410.4
33908,10685713753,10/25/2022,90.0,954.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,High Res Preview,55.02123168v2,55.0,0.0,114.0,1.0,,2023-02-13,,,,8.0,,,0.0,0.0,2.56,276.48
33909,12007623956,2/3/2023,60.0,688.2,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,,2,Low ,10.02144246v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,5.0,,,0.0,0.0,2.83,203.76
33910,11892983200,1/27/2023,480.0,3268.8,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.02140619v2,10.0,0.0,2.0,4.0,,2023-02-13,,,,40.0,,,0.0,0.0,2.54,1249.68
33911,12086196286,2/9/2023,100.0,1172.0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02151082v1,10.0,0.0,2.0,4.0,,2023-03-09,,,,9.0,,,0.0,0.0,2.83,339.6
33912,12102668916,2/10/2023,60.0,699.67,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium ,10.02144950v1,10.0,0.0,2.0,4.0,,2023-02-10,,,,5.0,,,0.0,0.0,2.83,203.76
33913,12103384995,2/10/2023,350.0,2443.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02145034v1,10.0,0.0,2.0,3.0,,2023-02-11,,,,30.0,,,0.0,0.0,2.54,944.88
33914,12107385956,2/10/2023,120.0,1110.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,1,,10.0247888v1,10.0,0.0,2.0,1.0,,2023-02-10,,,,10.0,,,0.0,0.0,2.23,294.36
33915,12105066843,2/10/2023,300.0,2685.0,Distributor,Existing Business,,Closed and Won,,,WT Outbound,1,,10.0279547v1,10.0,0.0,2.0,3.0,,2023-02-13,,,,26.0,,,0.0,0.0,2.54,853.44
33916,11951252568,1/31/2023,300.0,3201.0,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Medium ,10.02144879v1,10.0,0.0,2.0,4.0,,2023-02-14,,,,27.0,,,0.0,0.0,2.83,1018.8000000000001
33918,11147884086,11/29/2022,60.0,1678.46,Direct,New Business,,Closed and Won,Intake 3.0,,,2,High Res Preview,10.02130018v3,10.0,0.0,2.0,3.0,,2023-02-13,,,,5.0,,,0.0,0.0,2.85,205.2
33919,12070849714,2/8/2023,2500.0,20383.18,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,55.02144661v1,55.0,0.0,114.0,1.0,,2023-02-13,,,,210.0,,,0.0,0.0,1.71,4350.24
33920,12108304196,2/10/2023,200.0,2675.18,Direct,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.0252552v1,10.0,0.0,2.0,1.0,,2023-02-14,,,,17.0,,,0.0,0.0,1.96,423.36
33921,12092865291,2/9/2023,1200.0,10776.0,Direct,Existing Business,,Closed and Won,Revision Request,,,1,,10.0291110v9,10.0,0.0,2.0,3.0,,2023-02-13,,,,100.0,,,0.0,0.0,2.01,2436.12
33922,12049351857,2/7/2023,1000.0,7089.75,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Client Referral,1,Low ,10.02143306v2,10.0,0.0,2.0,3.0,,2023-02-13,,,,84.0,,,0.0,0.0,2.01,2050.2
33923,12091030434,2/9/2023,120.0,1645.83,Direct,New Business,,Closed and Won,Revision Request,,Organic Search,1,,10.02142108v3,10.0,0.0,2.0,3.0,,2023-02-13,,,,10.0,,,0.0,0.0,2.72,359.04
33924,12136911006,2/13/2023,100.0,997.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02119990v3,10.0,0.0,2.0,4.0,,2023-02-13,,,,9.0,,,0.0,0.0,2.83,339.6
33925,12055403310,2/7/2023,120.0,990.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.0299580v3,10.0,0.0,2.0,3.0,,2023-02-13,,,,10.0,,,0.0,0.0,2.72,359.04
33926,12136939118,2/13/2023,120.0,1316.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0238151v5,10.0,0.0,2.0,1.0,,2023-02-13,,,,10.0,,,0.0,0.0,2.56,368.64
33927,11994790175,2/2/2023,600.0,4332.0,Distributor,Existing Business,,Closed and Won,,,,3,,10.0273063v1,10.0,0.0,2.0,3.0,,2023-02-13,,,,50.0,,,0.0,0.0,2.28,1395.36
33928,11932062899,1/30/2023,300.0,2790.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,55.02142007v1,55.0,0.0,114.0,1.0,,2023-02-13,,,,26.0,,,0.0,0.0,1.96,658.56
33929,12136266547,2/13/2023,60.0,688.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,10.0210698v1,10.0,0.0,2.0,1.0,,2023-02-13,,,,5.0,,,0.0,0.0,2.56,184.32
33930,12054273280,2/7/2023,80.0,917.6,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Not Rated,10.02143623v1,10.0,0.0,2.0,4.0,,2023-02-14,,,,7.0,,,0.0,0.0,2.83,271.68
33931,9932933497,8/25/2022,150.0,1387.5,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,High Res Preview,10.02135769v1,10.0,0.0,2.0,4.0,,2023-02-13,,,,13.0,,,0.0,0.0,2.54,426.72
33932,12070247205,2/8/2023,420.0,3360.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02112006v2,10.0,0.0,2.0,1.0,,2023-02-13,,,,36.0,,,0.0,0.0,1.96,893.76
33933,10752613771,10/31/2022,500.0,4755.1,Distributor,Existing Business,,Closed and Won,,,SAGE,3,,10.0232494v1,10.0,0.0,2.0,1.0,,2023-02-13,,,,42.0,,,0.0,0.0,1.96,1034.88
33935,12089299827,2/9/2023,65.0,1041.1,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,Not Rated,10.02145283v1,10.0,0.0,2.0,4.0,,2023-02-13,,,,6.0,,,0.0,0.0,2.83,237.72
33936,12087635842,2/9/2023,900.0,6327.0,Distributor,New Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,55.02144862v1,55.0,0.0,114.0,1.0,,2023-02-13,,,,75.0,,,0.0,0.0,1.79,1632.48
33937,12092810288,2/9/2023,3710.0,30051.0,Direct,Existing Business,,Closed and Won,,,,3,Low ,10.02145285v1,10.0,0.0,2.0,3.0,,2023-02-13,,,,310.0,,,0.0,0.0,1.72,6419.04
33938,11691301397,1/13/2023,0.0,2312.5,Direct,Existing Business,,Closed and Won,Revision Request,,Referrals,1,Medium ,93247958v1,93.0,250.0,120.0,10.0,45002.0,2023-02-13,Direct,existingbusiness,11691301397.0,21.0,1.42,0.0,374.88,355.0,,355.0
33939,12032737590,2/6/2023,400.0,5059.08,Direct,New Business,,Closed and Won,3D Builder,,Direct Traffic,2,High Res Preview,44.02143407v3,44.0,0.0,21.0,1.0,,2023-02-15,,,,34.0,,,0.0,0.0,1.96,948.0
33940,12137679191,2/13/2023,65.0,648.05,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0285413v2,10.0,0.0,2.0,3.0,,2023-02-15,,,,6.0,,,0.0,0.0,2.85,239.4
33941,12136821386,2/13/2023,382.0,2188.86,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0215208v1,10.0,0.0,2.0,1.0,,2023-02-13,,,,32.0,,,0.0,0.0,1.96,776.16
