deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,total_product_quantity,cost_per_sku,total_sku_cost
14814358953,38830,8/24/2023,60.0,706.2,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low ,10.02183403v1,10.0,,2.0,4.0,,2023-08-28,,,,5.0,,,,,60.0,2.83,203.76
14201276789,38831,7/17/2023,500.0,3895.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview,55.02178716v2,55.0,,114.0,1.0,,2023-08-25,,,,42.0,,,,,500.0,1.96,1011.36
14830028216,38832,8/25/2023,70.0,802.9,Distributor,Existing Business,,Payment Pending,Portal Order,,Pre-Hubspot Contact,2,,10.02166120v1,10.0,,2.0,4.0,,2023-08-25,,,,6.0,,,,,70.0,2.83,237.72
14814206239,38833,8/24/2023,305.0,2632.15,Distributor,New Business,,Closed and Won,,,Client Referral,3,Low ,55.02183314v1,55.0,,114.0,1.0,,2023-08-25,,,,26.0,,,,,305.0,1.96,635.04
14781832256,38834,8/22/2023,200.0,1800.0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low ,10.02182626v2,10.0,,2.0,1.0,,2023-08-25,,,,17.0,,,,,200.0,1.96,423.36
14830890801,38836,8/25/2023,120.0,1650.74,Direct,New Business,,Closed and Won,,,Organic Search,1,,10.02183461v1,10.0,,2.0,1.0,,2023-08-25,,,,10.0,,,,,120.0,2.23,294.36
14830000673,38837,8/25/2023,30.0,427.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low ,55.02183443v1,55.0,,114.0,3.0,,2023-08-28,,,,3.0,,,,,30.0,2.93,140.64
14785997900,38839,8/22/2023,500.0,5186.13,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,2,Low ,10.02182752v1,10.0,,2.0,1.0,,2023-08-25,,,,42.0,,,,,500.0,1.96,1011.36
14811454013,38840,8/24/2023,120.0,2529.41,Direct,New Business,,Closed and Won,,,Organic Search,1,,55.02157459v2,55.0,,114.0,1.0,,2023-08-25,,,,5.0,,,,,60.0,2.56,184.32
14762244757,38841,8/21/2023,2150.0,13889.0,Distributor,New Business,,Closed and Won,,,SAGE,3,Low ,10.02181956v4,10.0,,2.0,1.0,,2023-08-28,,,,90.0,,,,,1075.0,1.79,1954.68
14762244757,38841,8/21/2023,2150.0,13889.0,Distributor,New Business,,Closed and Won,,,SAGE,3,Low ,10.02182533v4,10.0,,2.0,1.0,,2023-08-28,,,,90.0,,,,,1075.0,1.79,1954.68
14809317433,38842,8/24/2023,160.0,1532.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,,46.02183521v1,46.0,,113.0,1.0,,2023-08-25,,,,14.0,,,,,160.0,1.96,352.8
14613662749,38843,8/14/2023,500.0,5714.14,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.03180765v1,10.0,,2.0,1.0,,2023-08-25,,,,42.0,,,,,500.0,1.96,1011.36
14762195367,38845,8/21/2023,120.0,1044.0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low ,55.02182424v1,55.0,,114.0,4.0,,2023-08-28,,,,10.0,,,,,120.0,2.88,380.16
14833456987,38846,8/25/2023,150.0,1350.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,,10.02164578v1,10.0,,2.0,3.0,,2023-08-25,,,,13.0,,,,,150.0,2.54,426.72
14832654881,38847,8/25/2023,700.0,5404.0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,,46.0292083v1,46.0,,113.0,1.0,,2023-08-28,,,,59.0,,,,,700.0,1.88,1353.6
14832709995,38848,8/25/2023,60.0,616.2,Distributor,New Business,,Closed and Won,,,Client Referral,2,Low ,55.02183553v1,55.0,,114.0,3.0,,2023-08-28,,,,5.0,,,,,60.0,2.93,210.96
14796920688,38849,8/23/2023,300.0,3438.0,Direct,New Business,,Closed and Won,,,Direct Traffic,2,Medium ,10.02183104v4,10.0,,2.0,1.0,,2023-08-25,,,,25.0,,,,,300.0,1.96,611.52
14785445912,38850,8/22/2023,60.0,598.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02182735v1,10.0,,2.0,3.0,,2023-08-29,,,,5.0,,,,,60.0,2.85,205.2
14419550224,38851,8/1/2023,150.0,2457.45,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,55.02178432v5,55.0,,114.0,4.0,,2023-09-08,,,,3.0,,,,,30.0,3.42,164.16
14419550224,38851,8/1/2023,150.0,2457.45,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,55.02179010v4,55.0,,114.0,4.0,,2023-09-08,,,,5.0,,,,,60.0,3.0,216.0
14419550224,38851,8/1/2023,150.0,2457.45,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,55.02178433v4,55.0,,114.0,4.0,,2023-09-08,,,,5.0,,,,,60.0,3.0,216.0
14654067308,38854,8/16/2023,162.0,1592.46,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Low ,49.02183382v1,49.0,,116.0,4.0,,2023-08-28,,,,7.0,,,,,81.0,2.83,271.68
14654067308,38854,8/16/2023,162.0,1592.46,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Low ,49.02183381v1,49.0,,116.0,4.0,,2023-08-28,,,,7.0,,,,,81.0,2.83,271.68
14786180276,38855,8/22/2023,240.0,2727.62,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Direct Traffic,1,Low ,10.02182759v1,10.0,,2.0,1.0,,2023-08-28,,,,20.0,,,,,240.0,1.96,493.92
14796636274,38856,8/23/2023,189.0,1861.65,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,55.02183003v2,55.0,,114.0,1.0,,2023-08-28,,,,16.0,,,,,189.0,1.96,399.84
14862092369,38857,8/28/2023,300.0,2715.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.02168795v1,10.0,,2.0,4.0,,2023-08-28,,,,13.0,,,,,150.0,2.54,426.72
14862092369,38857,8/28/2023,300.0,2715.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.02168794v1,10.0,,2.0,4.0,,2023-08-28,,,,13.0,,,,,150.0,2.54,426.72
14862229277,38858,8/28/2023,60.0,962.4,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02127713v1,10.0,,2.0,4.0,,2023-08-28,,,,5.0,,,,,60.0,2.83,203.76
14808528981,38859,8/24/2023,170.0,1694.9,Distributor,Existing Business,,Closed and Won,,,,1,Medium ,10.02183493v1,10.0,,2.0,3.0,,2023-08-28,,,,8.0,,,,,85.0,2.85,307.8
14808528981,38859,8/24/2023,170.0,1694.9,Distributor,Existing Business,,Closed and Won,,,,1,Medium ,10.02183490v1,10.0,,2.0,3.0,,2023-08-28,,,,8.0,,,,,85.0,2.85,307.8
14812189577,38860,8/24/2023,120.0,0.0,Direct,Existing Business,,Payment Pending,,,Organic Search,1,,10.02183360v2,10.0,,2.0,4.0,,2023-08-28,,,,10.0,,,,,120.0,2.71,357.72
14833432992,38861,8/25/2023,120.0,1346.4,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,Medium ,10.02183656v1,10.0,,2.0,4.0,,2023-08-28,,,,5.0,,,,,60.0,2.83,203.76
14833432992,38861,8/25/2023,120.0,1346.4,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,Medium ,10.02183659v1,10.0,,2.0,4.0,,2023-08-28,,,,5.0,,,,,60.0,2.83,203.76
14813861811,38864,8/24/2023,60.0,726.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,55.02107184v1,55.0,,114.0,3.0,,2023-08-28,,,,5.0,,,,,60.0,2.93,210.96
14861503873,38865,8/28/2023,120.0,1080.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0229935v3,10.0,,2.0,4.0,,2023-08-28,,,,10.0,,,,,120.0,2.71,357.72
14862610355,38866,8/28/2023,30.0,535.51,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02183778v1,10.0,,2.0,3.0,,2023-08-28,,,,3.0,,,,,30.0,3.18,152.64
14829231995,38867,8/25/2023,500.0,3735.0,Distributor,Existing Business,,Closed and Won,Revision Request,,Email Marketing,2,,10.02156900v1,10.0,,2.0,4.0,,2023-08-28,,,,42.0,,,,,500.0,2.54,1310.64
14862599830,38868,8/28/2023,120.0,1032.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,55.02179936v3,55.0,,114.0,4.0,,2023-08-28,,,,10.0,,,,,120.0,2.88,380.16
14816505658,38869,8/24/2023,240.0,2787.26,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,2,,10.02183494v1,10.0,,2.0,4.0,,2023-08-28,,,,10.0,,,,,120.0,2.71,357.72
14816505658,38869,8/24/2023,240.0,2787.26,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,2,,10.02183496v1,10.0,,2.0,4.0,,2023-08-28,,,,10.0,,,,,120.0,2.71,357.72
14865244494,38870,8/28/2023,240.0,2232.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,CommonSku,3,,55.02127084v3,55.0,,114.0,1.0,,2023-08-28,,,,10.0,,,,,120.0,2.23,294.36
14865244494,38870,8/28/2023,240.0,2232.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,CommonSku,3,,55.02127084v1,55.0,,114.0,1.0,,2023-08-28,,,,10.0,,,,,120.0,2.23,294.36
14864459347,38871,8/28/2023,480.0,4276.8,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,12.0244076v4,12.0,,4.0,3.0,,2023-08-28,,,,40.0,,,,,480.0,2.29,1126.68
14709086743,38872,8/17/2023,120.0,1520.4,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,High Res Preview,10.02181783v3,10.0,,2.0,4.0,,2023-08-28,,,,10.0,,,,,120.0,2.71,357.72
14864769052,38873,8/28/2023,2000.0,13600.0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,,10.02166514v1,10.0,,2.0,1.0,,2023-08-29,,,,84.0,,,,,1000.0,1.79,1825.8
14864769052,38873,8/28/2023,2000.0,13600.0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,,10.02165830v1,10.0,,2.0,1.0,,2023-08-29,,,,84.0,,,,,1000.0,1.79,1825.8
14865529953,38874,8/28/2023,120.0,1400.4,Direct,New Business,,Closed and Won,3D Builder,,Paid Search,1,,10.02183893v1,10.0,,2.0,4.0,,2023-08-28,,,,10.0,,,,,120.0,2.71,357.72
14866677155,38875,8/28/2023,150.0,1930.12,Direct,Existing Business,,Closed and Won,Reorder Button,,Client Referral,1,,10.02116585v1,10.0,,2.0,3.0,,2023-08-28,,,,13.0,,,,,150.0,2.54,426.72
14529955245,38876,8/8/2023,100.0,1060.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,High Res Preview,55.02179857v2,55.0,,114.0,3.0,,2023-08-28,,,,9.0,,,,,100.0,2.93,351.6
14622289207,38877,8/14/2023,75.0,747.75,Distributor,Existing Business,,Payment Pending,,,Direct Traffic,2,Low ,10.02180863v1,10.0,,2.0,3.0,,2023-08-28,,,,7.0,,,,,75.0,2.85,273.6
14710747182,38878,8/17/2023,240.0,2260.26,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview,10.02181881v2,10.0,,2.0,1.0,,2023-09-01,,,,10.0,,,,,120.0,2.23,294.36
14710747182,38878,8/17/2023,240.0,2260.26,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview,10.02181886v2,10.0,,2.0,1.0,,2023-09-01,,,,13.0,,,,,148.0,1.96,329.28
14865479220,38879,8/28/2023,250.0,2015.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0213785v1,10.0,,2.0,1.0,,2023-08-28,,,,21.0,,,,,250.0,1.96,517.44
14828447814,38880,8/25/2023,1000.0,6850.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02183470v3,10.0,,2.0,3.0,,2023-08-28,,,,84.0,,,,,1000.0,2.01,2050.2
13318194489,38881,5/12/2023,30.0,425.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview,10.02165481v1,10.0,,2.0,3.0,,2023-08-29,,,,3.0,,,,,30.0,3.18,152.64
14708376973,38882,8/17/2023,60.0,688.2,Distributor,Existing Business,,Closed and Won,Revision Request,,Pre-Hubspot Contact,3,,10.02156544v1,10.0,,2.0,3.0,,2023-08-29,,,,5.0,,,,,60.0,2.85,205.2
14442227988,38883,8/2/2023,200.0,1795.53,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,10.02184141v1,10.0,,2.0,3.0,,2023-08-29,,,,17.0,,,,,200.0,2.54,548.64
14867199147,38884,8/28/2023,85.0,974.95,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02115257v1,10.0,,2.0,1.0,,2023-09-01,,,,8.0,,,,,85.0,2.56,276.48
14864427044,38885,8/28/2023,120.0,1520.4,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,,10.0237190v1,10.0,,2.0,4.0,,2023-08-29,,,,10.0,,,,,120.0,2.71,357.72
14868003211,38886,8/28/2023,60.0,927.0,Direct,New Business,,Closed and Won,Portal Order,,Intake,1,,55.02155863v2,55.0,,114.0,1.0,,2023-08-29,,,,5.0,,,,,60.0,2.56,184.32
13726123959,38887,6/15/2023,100.0,1147.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02168742v1,10.0,,2.0,1.0,,2023-08-29,,,,9.0,,,,,100.0,2.56,307.2
14658149527,38888,8/16/2023,240.0,1966.46,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,Low ,10.04183831v1,10.0,,2.0,4.0,,2023-08-29,,,,10.0,,,,,120.0,2.71,357.72
14658149527,38888,8/16/2023,240.0,1966.46,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,Low ,10.02183822v1,10.0,,2.0,4.0,,2023-08-29,,,,10.0,,,,,120.0,2.71,357.72
14658561120,38889,8/16/2023,200.0,2534.0,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,High Res Preview,17.02181489v2,17.0,,9.0,1.0,,2023-08-29,,,,17.0,,,,,200.0,1.96,423.36
14874516562,38890,8/29/2023,200.0,2334.0,Direct,Existing Business,,Closed and Won,Portal Order,,,1,,10.02128105v1,10.0,,2.0,1.0,,2023-08-29,,,,17.0,,,,,200.0,1.96,423.36
14877129582,38891,8/29/2023,240.0,2750.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.02138369v5,10.0,,2.0,3.0,,2023-08-29,,,,20.0,,,,,240.0,2.54,640.08
14877309314,38892,8/29/2023,120.0,1293.6,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,,932184039v1,93.0,120.0,120.0,10.0,45191.0,2023-08-29,Direct,existingbusiness,14877309314.0,10.0,1.8,0.0,237.6,216.0,,,216.0
13911253416,38893,6/29/2023,130.0,1857.59,Direct,Existing Business,,Payment Pending,,,Referrals,2,High Res Preview,10.0241447v1,10.0,,2.0,1.0,,2023-09-06,,,,11.0,,,,,130.0,2.23,321.12
14876958079,38894,8/29/2023,120.0,1316.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,,55.02111437v1,55.0,,114.0,3.0,,2023-08-30,,,,5.0,,,,,60.0,2.93,210.96
14876958079,38894,8/29/2023,120.0,1316.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,,55.02111437v2,55.0,,114.0,3.0,,2023-08-30,,,,5.0,,,,,60.0,2.93,210.96
14759225927,38895,8/21/2023,125.0,1402.5,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Event Longer Than 1 Year Ago,1,Low ,10.02184513v1,10.0,,2.0,3.0,,2023-08-29,,,,6.0,,,,,63.0,2.85,239.4
14759225927,38895,8/21/2023,125.0,1402.5,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Event Longer Than 1 Year Ago,1,Low ,10.02184509v1,10.0,,2.0,3.0,,2023-08-29,,,,6.0,,,,,63.0,2.85,239.4
14861238102,38896,8/28/2023,62.0,927.48,Distributor,Existing Business,,Closed and Won,Revision Request,,Event in the Past Year,2,,55.02181843v2,55.0,,114.0,3.0,,2023-08-29,,,,3.0,,,,,30.0,2.93,140.64
14861238102,38896,8/28/2023,62.0,927.48,Distributor,Existing Business,,Closed and Won,Revision Request,,Event in the Past Year,2,,10.04183717v1,10.0,,2.0,3.0,,2023-08-29,,,,3.0,,,,,32.0,3.18,152.64
14814127530,38897,8/24/2023,360.0,3589.2,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Email Marketing,1,High Res Preview,10.02183581v1,10.0,,2.0,3.0,,2023-08-29,,,,30.0,,,,,360.0,2.54,944.88
14528554093,38898,8/8/2023,75.0,860.25,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02179640v4,10.0,,2.0,1.0,,2023-08-29,,,,7.0,,,,,75.0,2.56,245.76
14878029924,38899,8/29/2023,60.0,598.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,,10.02125787v1,10.0,,2.0,4.0,,2023-08-29,,,,5.0,,,,,60.0,2.83,203.76
14795966615,38900,8/23/2023,200.0,1650.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,High Res Preview,10.02183286v1,10.0,,2.0,1.0,,2023-08-29,,,,17.0,,,,,200.0,1.96,423.36
14759371115,38901,8/21/2023,2400.0,19476.0,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,12.02182285v7,12.0,,4.0,3.0,,2023-08-29,,,,100.0,,,,,1200.0,1.76,2133.12
14759371115,38901,8/21/2023,2400.0,19476.0,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,10.0220425v5,10.0,,2.0,3.0,,2023-08-29,,,,100.0,,,,,1200.0,2.01,2436.12
14544128582,38902,8/9/2023,350.0,4974.33,Direct,New Business,,Closed and Won,,,,2,Low ,49.02182148v1,49.0,,116.0,3.0,,2023-08-30,,,,15.0,,,,,175.0,2.54,487.68
14544128582,38902,8/9/2023,350.0,4974.33,Direct,New Business,,Closed and Won,,,,2,Low ,49.02182149v2,49.0,,116.0,3.0,,2023-08-30,,,,15.0,,,,,175.0,2.54,487.68
14867378872,38903,8/28/2023,1200.0,7056.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.02170043v1,10.0,,2.0,4.0,,2023-08-29,,,,100.0,,,,,1200.0,2.01,2436.12
14796459922,38905,8/23/2023,150.0,1387.5,Distributor,Existing Business,,Payment Pending,,,Organic Search,2,Low ,10.02183159v1,10.0,,2.0,1.0,,2023-08-29,,,,13.0,,,,,150.0,1.96,329.28
14877230235,38906,8/29/2023,60.0,480.0,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.02184124v1,10.0,,2.0,1.0,,2023-08-29,,,,5.0,,,,,60.0,2.56,184.32
14877989294,38907,8/29/2023,120.0,1080.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02176519v1,10.0,,2.0,4.0,,2023-08-30,,,,10.0,,,,,120.0,2.71,357.72
14880629077,38908,8/29/2023,140.0,1323.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,48.02182223v2,48.0,,115.0,4.0,,2023-08-30,,,,12.0,,,,,140.0,2.54,396.24
12448471438,38909,3/8/2023,250.0,2000.0,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.02153028v1,10.0,,2.0,4.0,,2023-08-29,,,,11.0,,,,,125.0,2.71,390.24
12448471438,38909,3/8/2023,250.0,2000.0,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.02153030v1,10.0,,2.0,4.0,,2023-08-29,,,,11.0,,,,,125.0,2.71,390.24
14877977362,38910,8/29/2023,120.0,1080.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02164591v1,10.0,,2.0,1.0,,2023-09-07,,,,10.0,,,,,120.0,2.23,294.36
14874096761,38911,8/29/2023,150.0,2057.29,Direct,New Business,,Closed and Won,3D Builder,,Direct Traffic,1,,10.02184028v2,10.0,,2.0,1.0,,2023-08-29,,,,13.0,,,,,150.0,1.96,329.28
14864697896,38912,8/28/2023,500.0,3610.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02183904v1,10.0,,2.0,1.0,,2023-08-30,,,,42.0,,,,,500.0,1.96,1011.36
14876876981,38913,8/29/2023,200.0,1800.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0216674v1,10.0,,2.0,1.0,,2023-08-29,,,,17.0,,,,,200.0,1.96,423.36
14761682290,38914,8/21/2023,350.0,2821.0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02182333v1,10.0,,2.0,1.0,,2023-08-29,,,,30.0,,,,,350.0,1.96,729.12
14655846432,38915,8/16/2023,152.0,1406.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,High Res Preview,10.02181604v1,10.0,,2.0,1.0,,2023-08-29,,,,13.0,,,,,152.0,1.96,329.28
14881352606,38916,8/29/2023,240.0,2724.84,Direct,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,1,,10.0228174v1,10.0,,2.0,1.0,,2023-08-29,,,,20.0,,,,,240.0,1.96,493.92
14828707241,38917,8/25/2023,240.0,2071.2,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,1,High Res Preview,55.02184004v1,55.0,,114.0,1.0,,2023-08-29,,,,20.0,,,,,240.0,1.96,493.92
14720927125,38918,8/18/2023,150.0,1477.5,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,,55.02181743v1,55.0,,114.0,3.0,,2023-08-29,,,,13.0,,,,,150.0,2.62,440.16
14881553556,38919,8/29/2023,100.0,1496.0,Direct,New Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.0269389v1,10.0,,2.0,3.0,,2023-08-29,,,,9.0,,,,,100.0,2.85,342.0
12755452691,38920,3/28/2023,300.0,2817.53,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,46.02184160v1,46.0,,113.0,3.0,,2023-08-29,,,,5.0,,,,,60.0,2.85,205.2
12755452691,38920,3/28/2023,300.0,2817.53,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02155964v3,10.0,,2.0,3.0,,2023-08-29,,,,10.0,,,,,120.0,2.72,359.04
12755452691,38920,3/28/2023,300.0,2817.53,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02156241v2,10.0,,2.0,3.0,,2023-08-29,,,,10.0,,,,,120.0,2.72,359.04
14865292360,38921,8/28/2023,60.0,667.04,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event Longer Than 1 Year Ago,2,,10.0218724v5,10.0,,2.0,4.0,,2023-08-29,,,,5.0,,,,,60.0,2.83,203.76
14296184080,38922,7/24/2023,200.0,2202.0,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Event Longer Than 1 Year Ago,1,Low ,12.02177842v2,12.0,,4.0,3.0,,2023-08-29,,,,9.0,,,,,100.0,2.6,312.0
14296184080,38922,7/24/2023,200.0,2202.0,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Event Longer Than 1 Year Ago,1,Low ,10.02176989v2,10.0,,2.0,3.0,,2023-08-29,,,,9.0,,,,,100.0,2.85,342.0
14809451429,38923,8/24/2023,144.0,1296.0,Distributor,New Business,,Closed and Won,,,Client Referral,3,High Res Preview,10.02183550v1,10.0,,2.0,1.0,,2023-08-29,,,,12.0,,,,,144.0,1.96,305.76
14811925678,38924,8/24/2023,200.0,1800.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02183264v1,10.0,,2.0,1.0,,2023-08-29,,,,17.0,,,,,200.0,1.96,423.36
14883216491,38925,8/29/2023,120.0,990.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02105641v5,10.0,,2.0,1.0,,2023-08-29,,,,10.0,,,,,120.0,2.23,294.36
14877381642,38926,8/29/2023,50.0,699.71,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Client Referral,1,Low ,10.02184167v1,10.0,,2.0,1.0,,2023-08-29,,,,5.0,,,,,50.0,3.18,228.96
14782788745,38927,8/22/2023,202.0,1818.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02182571v1,10.0,,2.0,1.0,,2023-08-29,,,,17.0,,,,,202.0,1.96,423.36
14519483936,38928,8/7/2023,400.0,3012.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02179272v3,10.0,,2.0,4.0,,2023-08-30,,,,34.0,,,,,400.0,2.54,1066.8
14547807780,38929,8/9/2023,240.0,2750.4,Direct,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,3,Low ,10.02180402v2,10.0,,2.0,1.0,,2023-08-31,,,,20.0,,,,,240.0,1.96,493.92
14830335358,38930,8/25/2023,120.0,1637.52,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Client Referral,1,,55.02183535v1,55.0,,114.0,4.0,,2023-08-30,,,,10.0,,,,,120.0,2.88,380.16
14549577886,38931,8/9/2023,30.0,728.17,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Intake,1,High Res Preview,55.02180066v1,55.0,,114.0,3.0,,2023-08-30,,,,3.0,,,,,30.0,2.93,140.64
14827383679,38932,8/25/2023,30.0,496.54,Distributor,Existing Business,,Closed and Won,Revision Request,,Client Referral,1,,48.02184355v1,48.0,,115.0,4.0,,2023-08-30,,,,3.0,,,,,30.0,2.83,135.84
14341721634,38933,7/26/2023,250.0,3217.01,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,High Res Preview,10.02181692v4,10.0,,2.0,1.0,,2023-08-31,,,,21.0,,,,,250.0,1.96,517.44
14863260519,38935,8/28/2023,120.0,1639.31,Direct,Existing Business,,Closed and Won,,,Organic Search,2,,10.02146011v1,10.0,,2.0,4.0,,2023-08-30,,,,10.0,,,,,120.0,2.71,357.72
14866791093,38936,8/28/2023,225.0,2025.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Medium ,10.02183976v1,10.0,,2.0,3.0,,2023-08-30,,,,19.0,,,,,225.0,2.54,609.6
14894370482,38937,8/30/2023,60.0,1020.39,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,48.02182233v4,48.0,,115.0,1.0,,2023-08-30,,,,3.0,,,,,30.0,3.18,152.64
14883430153,38938,8/29/2023,30.0,416.7,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.02167998v1,10.0,,2.0,1.0,,2023-08-30,,,,3.0,,,,,30.0,3.18,152.64
